Art & Literature,Which novel by Michael Crichton was (best selling paperback) in 1993 ,Jurassic Park 
Art & Literature,"Who is the author of ""Brave New World"" ?",Aldous Huxley
Art & Literature,What was Lestat's last name?,De Lioncourt
Art & Literature,Who was the human companion of Willow?,Mad Mardigan
Art & Literature,Who Penned the Novel 'The Pelican Brief'' That Was Made Into A Film Starring Julia Roberts And Denzil Washington? ,John Grisham 
Art & Literature,What Type Of Animal Is Rupert The Bears Best Friend Bill? ,Badger 
Art & Literature,"Which poet, in his ""Elegy Written in a Country Churchyard"" told us that ""Full many a flower is born to blush unseen / And waste its sweetnes on the desert air.""?",Thomas Gray
Art & Literature,What Are The Christian Names Of JK Rowling Author Of The Harry Potter Books? ,Joanne Kathleen 
Art & Literature,"In The Book The Secret Diary Of Adrian Mole, What Was The Name Of Adrian's Girllfriend ",Pandora 
Art & Literature,Who wrote The Canterbury Tales?,Geoffrey Chaucer
Art & Literature,Who did Macduff kill?,Macbeth
Art & Literature,How Old Was Adrian Mole When He Began Writing His Secret Diary ,13 & Three Quarters 
Art & Literature,What other name does Stephen King write under?,Richard Bachman
Art & Literature,"Stephen King's: ""Salem's _________"".",Lot
Art & Literature,Which Famous Book Contains The Line 'Once Upon A Time There Was A Little Chimney Sweep And His Name Was Tom' ,The Water Babies 
Art & Literature,What Is The Earliest Known Drawing Medium ,Charcoal 
Art & Literature,Who Told Stories About Brer Rabbit & Brer Fox ,Uncle Remus 
Art & Literature,Where Is The Louvre ,"Paris, France "
Art & Literature,What Is The Most Performed Opera In The UK ,La Boheme 
Art & Literature,Whose First Collection Of Short Stories Entitled In Our Time Was Published In 1925 ,Ernest Hemmingway 
Art & Literature,Which Word Created By JK Rowling Gained Entry Into The Oxford English Dictionary In 2003? ,Muggle 
Art & Literature,Which British Artist Is Noted For His Numerous Paintings Of Horses ,George Stubbs 
Art & Literature,Who Wrote (Robinsonn Crusoe) ,Daniel Defoe 
Art & Literature,"Author of ""The Lighthouse"" and ""Eminent Victorians""?",Virginia Woolf
Art & Literature,In which British national daily newspaper does Rupert The Bear appear? ,The Daily Express 
Art & Literature,Which French Authors Novel Germinal Depicts Life In A Mining Community ,Emile Zola 
Art & Literature,What Was Shakespeare's First Play ,Henry VI 
Art & Literature,Which novel by Mary Shelley was subtitled 'The Modern Prometheus'?,Frankenstein
Art & Literature,What Was The Name Of The Author Who Released A Guide To Baby And Child Care In 1946 ,Dr Spock (No Kidding) 
Art & Literature,How many plays is Shakespeare generally credited with today,37
Art & Literature,What Dance Is Associated With Vienna ,The Waltz 
Art & Literature,Which Shakespeare play contains the line 'if music be the food of love play on''? ,Twelfth Night 
Art & Literature,"In Which Book Which Is Also A Film Has The Characters Pod, Arrietty, Homily & Peagreen? ",The Borrowers 
Art & Literature,Who Wrote The Gothic Novel Dracula ,Bram Stoker 
Art & Literature,"What Irish playwright and author, wrote ""The Importance of Being Ernest"" and ""A Picture of Dorian Grey"" among others?",Oscar Wilde
Art & Literature,What is the name of Gandalf's horse,Shadowfax
Art & Literature,"He penned the founding novel of the utopian genre, ""Utopia.""?",Sir Thomas More
Art & Literature,Who is karen Blixen better known as?,Isaak Dinesen
Art & Literature,What book is the film Blade Runner based on ?,Do Androids Dream of Electric Sheep
Art & Literature,"Meaning 'fool the eye' in french. In painting, the fine, detailed rendering of objects to convey the illusion that the painted forms are real and three-dimensional.",Trompe l'oeil
Art & Literature,"In what field of study would you find ""flying buttresses""?",Architecture
Art & Literature,"Who wrote the novel ""The Strange Case of Dr. Jekyll and Mr Hyde"" ?",Stevenson
Art & Literature,Who wrote 'The Canterbury Tales'?,Geoffrey Chaucer
Art & Literature,"A group of English painters formed in 1848. These artists attempted to recapture the style of painting preceding Raphael. They rejected industrialized England and focused on painting from nature, producing detailed, colorful works.",Pre-Raphaelite Brotherhood
Art & Literature,Who Wrote The Tin Tin Stories ,(Georges Remi ) Herge 
Art & Literature,Who Wrote The Gulag Archipelago ,Alexander Solzhenitsyn 
Art & Literature,"In what field of study would you find ""flying buttresses""",Architecture
Art & Literature,What Nationality Was Jospeh Conrad ,Polish 
Art & Literature,Who Wrote The Play (The Mousetrap) ,Agatha Christie 
Art & Literature,What Shakespearean play features the line: A plague on both your houses,Romeo and juliet
Art & Literature,What is the art of tracing designs and making impressions of them called?,Lithography
Art & Literature,As what did H.G. Wells refer to Adolf Hitler?,A certifiable lunatic
Art & Literature,"Referring to the principles of Greek and Roman art of antiquity with its emphasis on harmony, proportion, balance, and simplicity. In a general sense, it refers to art based on accepted standards of beauty.",Classicism
