General,Which 9-fingered pop pianist starred in the film Its all Happening,Russ
General,What is the Latin word for liquid produced by the Ficus Elastica,Latex
General,What is the fear of parents-in-law known as,Soceraphobia
General,Which is the only work by Dukas most people have ever heard of,The sorcerer's apprentice
General,What did henry shrapnel invent,Exploding shell
General,What's the collective noun for a group of gulls,Colony
General,The American Society for Prevention of Cruelty to Animals (aspca) was formed in what year,1866
General,In Pac Man eating what was worth 5000 points,Banana
General,What is the Capital of: Virgin Islands,Charlotte amalie
General,What does Do Loop do for a living,Computer programmer
General,"Which famous Englishwoman was born in Florence on 12th May 1820,where her well-to-do parents were temporarily resident",Florence nightingale
General,What is the opposite of nocturnal,Diurnal
General,Which Saint is said to have carried his own head for six miles after his death?,St Denis
General,Five out of six of the Village people have got what,Moustaches
General,In Watership Down rabbit language what is a hrududu,A motor car
General,Who is Aladdin's father,Mustapha the tailor
General,Which brother sister won Wimbledon mixed doubles in 1980,John Tracy Austin
General,"What can be a font, architectural style or novel type",Gothic
General,"Which Classic Tv Character Was Played By ""Sorrell Brooke"" Between (1979-1985)",Boss Hog
General,Who Was Time Magazines Man Of The Year In 1938,Adolf Hitler
General,March 21st to April 20th is what Star sign,Aries
General,1300 to 1500 it was illegal for Englishmen to have 3 what a day,Meals
General,What Film Won The Oscar For Best Visual Effects Back In 1984,Indiana Jones (Temple Of Doom)
General,Racing driver James Hunts nickname was Hunt the what,Shunt
General,Where is the kitty hawk,Smithsonian
General,Calvin and Hobbes artist.,Bill watterson
General,In the US what job has an average IQ of 104,Policeman
General,"In ballet, an elongated line; in particular, the horizontal line of an arasbesque with one arm stretched front and the other back.",Allongé
General,Who wrote the music to West Side Story,Leonard bernstein
General,What is the currency of Poland,Zloty
General,Who won an Oscar for the soundtrack to Chariots of Fire,Vangelis
General,"In Greek mythology, where were lotuses eaten",Island of jerba
General,Assen in the Netherlands is most famously associated with which sport?,Motorcycling
General,Who was reportedly the strongest man on earth,Samson
General,Which two fruits are an anagram of each other,Lemon and melon
General,In what country would you be rich in Leu,Rumanian currency
General,Where did Queen Victoria and Prince Albert get married?,St. James' Palace
General,What was the first magazine to publish a hologram on it's cover,National Geographic
General,"Popular social dance during the eighteenth century; done in rows or circles, it may have derived from English country dancing.",Contredanse
General,I will please is the Latin translation of what medical treatment,Placebo
General,What is 'mother's ruin'?,Gin
General,The U.S. has never lost a war in which _____ were used,Mules
General,Which actor was the first to play Robin Hood on television,Richard greene
General,Name Disney's first film to win an Academy Award,Flowers and Trees
General,Issur Danielovitch became famous a who,Kirk Douglas
General,What living organism can be 30 times the size of a blue whale,A giant sequoia giant sequoia
General,What is the flower that stands for: lasting beauty,Stock
General,What is the Capital of: Seychelles,Victoria
General,Who is Prime Minister of Australia,John howard
General,After the Bible what book did Americans rate as their favourite,Sears Roebuck Catalogue
General,A dime is equal to how many cents,Ten
General,What is the capital of New Jersey,Trenton
General,What is john robertson osbourne's stage name,Ozzy osbourne
General,"Who was the most notable wife of King Priam of Troy during the Trojan War, having no less than 19 children to him?",Hecuba
General,Who plays 'Cat' in Red Dwarf,Danny john-jules
General,What was the leading cause of death in the late 19th century,Tuberculosis
General,What is an algonquin,Moose
General,A temple in Sri-Lanka is dedicated to what,Buddha's tooth
General,What is compressed snow also called,Neve
General,Adolph Hitler had a phobia - what,Claustrophobia
General,"In the Bible, who is the Book of Proverbs attributed to",Solomon
General,Who kept searching for his long lost salt shaker,Jimmy buffet
General,Which two teams automatically qualified for the france '98 soccer world cup,France and brazil
General,Where did Thomas Magnum grow up as a kid?,San Diego
General, The feeling of having experienced something before is known as _______.,Deja vu
General,Who was the first novelist to present a typed manuscript to his publisher,Mark twain
General,What is the French phrase that means already seen,Déjà vu
General,What school does Harry Potter attend,Hogwarts
General,"Which company, during the 1984 Super Bowl, aired what is considered one of the best commercials in TV history?",Apple
General,What is unusual about The lake of Monteith in Scotland,Only one the rest are Lochs
General,Musical groups: england dan and _____,John ford coley
General,"The world's smallest mammal is the _______ ___ of Thailand, weighing less than a penny",Bumblebee bat
General,The treatment of disease by chemical substances which are toxic to the causative micro-organisms is called ____________.,Chemotherapy
General,What animal is responsible for most deaths in the USA annually,Dogs
General,What is the fear of heredity known as,Patroiophobia
General,License Plates: What job does SRREAL have,Artist
General,Who was the law for a shire,Reeve
General,What lies east of mauritius,Australia
General,"Cushat, Rock and Stock all types of which creature",Doves
General,In which war was the charge of the Light Brigade,Crimean
General,Sir Eyre Massey Shaw hold what Olympic record from 1900,Oldest gold yachting he was 70
General,Your suffering from circadian dysrhythmia what have you got,Jet Lag
General,The word for soda in Japanese when translated means what,Poisoned Water
General,Who did patrick macnee portray in the spy drama the avengers,Jonathan steed
General,About which game has most books been written,Chess
General,"This delightfully soft topping, care of your local bovine",Cheese
General,15% of American males are what - so are bulls,Colour Blind
General,Which American author wrote Moby Dick,Herman melville
General,An external agent that alters foetal development is called a,Teratogen
General,"Who said 'ask not what your country can do for you, but what you can do for your country'",John f kennedy
General,What is a boats speed measured in,Knots
General,On a chemical what does a skull and cross-bone mean ?,Toxic
General,Who patrols gotham city,Batman and robin
General,What do like charges do,Repel
General,What is the fear of microbes known as,Microbiophobia
General,The Atlanta Hawks basketball team have retired 23 which used to belong to _____,Lou hudson
General,What is the capital of the dominican republic,Santo domingo
General,Psychologists says men who do what during sex are insecure,Keep socks on
General,Who had a hit in 1986 with 'Don't Leave Me This Way',The communards
General,Whose symphony number seven is called the Leningrad,Shostakovich
General,"What does ""el pueblo de nuestra senora la reina de los angeles del rio porciuncula"" (los angeles' original name!) Translate into",The village of our lady the queen of the angels of the porciuncula river
General,The Mariners Compass or Pyxis is what,Constellation
General,What Country is consistently The Worlds Biggest Beer Consumer,Czech Republic
General,Hathor was the Egyptian goddess of what,The Sky
General,Pat Reid wrote which book - filmed and TV often,The Colditz Story
General,Which chemical element is named after die Latin word for 'red',Rubidium
General,In Eureka Nevada its illegal for moustached men to do what,Kiss Women
General,What animal is the mascot of the US Naval Academy,Goat
General,Sabotage is French - What did the saboteurs use,Shoes - sabot means shoe
General,What is the flower that stands for: sweet and secret love,Honey flower
General,On which U. S. river is the Grand Coulee Dam,Columbia
General,In music what is meant by pianissimo,Very softly
General,The Largest Muslim Population In The World Is Found In Which Country,Indonesia
General,In Russia by law the homeless must be where after 10pm,At Home
General,"""Mr. Mojo Risin"" is an anagram for___",Jim Morrison.
General,What did Aristotle claim as the most delicate of table meats,Camel
General,First feature film US TV Heart of New York what was subject,Washing machine inventors
General,Golden books in how many films did grace kelly appear,Eleven
General,Which day is the first day of Holy Week in the Christian calendar,Palm sunday
General,The transverse entrance hall of a church.,Narthex
General,How did Jamie Sommers become bionic?,From a parachute accident.
General,What is the largest item on any menu in the world,Roast camel
General,Which famous battle took place on July 1st to 3rd 1863,Gettysburg
General,-isms: The social and philosophic creedo of Irish playwright George Bernard Shaw is called:,Shavianism
General,Rustic or awkward person,Bumpkin
General,In which trade are composing frames and sticks used,Printing
General,What is an erythrocyte,Red blood cell
General,What do the letters 'SAM' mean in SAM missiles?,Surface To Air
General,"Which artist, born in Russia in 1887, painted Self Portrait With Seven Fingers, Birthday and Bouquet With Flying Lovers",Marc chagall
General,What is the leaf of a fern called,Frond
General,What was founded in the UK 1694 because of war with France,Bank of England
General,What large red flower is the floral emblem of New South Wales,Waratah
General,Where does the word COP come from,Constable on Patrol
General,What 1970's film came from a pink floyd tune,The wall
General,Who wrote 'weird harold and fat albert',Bill cosby
General,Somebody who rings bells,Campanologist
General,Which is the most Northerly African country through which the Greenwich meridian passes,Algeria
General,Karl Landsteiner won a Nobel prize in 1930 for which medical discovery,Blood groups
General,What Crime Has A Person Committed If They Have Been Convicted Of Regicide?,They Have Killed The King
General,What type of acid is used in car batteries,Sulphuric
General,Who was the last King of Troy?,Priam
General,The study of the composition of substances and the changes that they undergo is _________.,Chemistry
General,How Many Hearts Does The Common Earthworm Have?,10
General,What brand of cheese celebrated its 60th birthday in 1988,Velveeta
General,Pathophobia is the fear of,Disease
General,Which Novelist Sometimes Writes Under The Pseudonym Richard Bachman?,Stephen King
General,What was the name of Punky Brewster's dog?,Brandon
General,"In Greek mythology, what did the cyclops forge for zeus",Thunderbolts
General,Collective nouns - A gang of what,Elks
General,In what sport would you perform an Adolf,Trampolining forward 3.5 twists
General,Where does the famous 'running of the bulls' take place,Pamplona
General,What 80's Pro-Wrestler was turned into a G.I. Joe character?,Sgt. Slaughter
General,Who starred as 'ouboet' in the first tv series of 'orkney snork nie',Frank
General,What does a Belly Man do for a living,A Piano Tuner
General,Middle Ages having what creatures in the house was good luck,Ants
General,Who were the co-leaders of rock pile,Edmunds and lowe edmunds and lowe
General,Knismolagnia is sexual arousal from what,Tickling
General,"In which film is the line, 'I could have been a contender'",On the waterfront
General,What word beginning with M is the unit measurement for the brightness of stars,Magnitude
General,Michelle and Julia are songs by which group,The beatles
General,What is the fear of nudity known as,Nudophobia
General,Which African country had its capital transferred to Abuja,Nigeria
General,Does 'verbatim' mean 'in the same words' or 'opposite',In the same words
General,Beside the long winding river is the translation of which US state,Connecticut
General,"What actor was stung in ""the sting""",Robert shaw
General,In which Dickens novel would you find the characters Jonh Jarndyce and Mrs Jellyby,Bleak house
General,"On Which Island Which Is Also A Country Will You Find ""Adams Peak""",Sri Lanka
General,Which is the only Shakespeare play with the name of an English town in the title,The merry wives of windsor
General,In Britain what are Sing Tao and Weng Wei Po,Chinese Newspapers
General,Colonel Tom Parker Elvis's manager had what earlier act,Dancing Chickens – on hot plate
General,What writer lived at hilltop near Hawkshead now museum to her,Beartrix Potter
General,What color is the tip of a Canada lynx's tail,Black
General,La Celestina was the first one in Spain the first what,Theatre play
General,What was the first mickey mouse cartoon,Plane crazy
General,"What modern word comes from the Arab ""hashishi"" ?",Assassin
General,Hoffman who wrote about a british agent named george smiley,John le carr
General,What is the main food of the oyster catcher,Mussels
General,Bob Fitzsimmons world boxing champion had what middle name,Prometheus
General,Oil seed rape belongs to which plant family,Mustard
General,What first occurred at California Disneyland in March 1981,Murder
General,"Area of commerce that encompasses farming or trapping certain furbearing animals, processing their skins for sale to manufacturers of fur garments, & marketing finished garments to retail outlets",Fur industry
General,What is the latin word for 'a junction of three roads',Trivia
General,49% of Americans go out to dinner on what day,Their Birthday
General,Whose normal heartbeat is 242 per minute,Mr Spock in Star Trek
General,What are The Chiuhauhan Nubian and Alaskan,Deserts
General,What's the seventh sign of the Zodiac,Libra
General,New Zealand's Rugby team is know as the __________________.,All Blacks
General,Which country is the largest producer of cheese,America
General,What is the most redesigned appliance in the world,Telephone Handset
General,"What's the sky king's home, near the town of grover, called?",Flying crown ranch
General,"What craft toy involved cutting plastic figures, coloring them in, and then baking them in the oven?",Shrinky Dinks
General,Deepest from what language is the word mummy derived,Persian
General,When was buckingham palace built,1703
General,Which is the only body cell with no nucleus,Red blood cell
General,"Who Was The First And Original Host Of ITV's ""World Of Sport""",Eamon Andrews
General,An onomastician studies what,Names
General,Hey! what was the name of this song released by 'the romantics' in february 1980,What i like about you
General,Penis comes from the Latin meaning what,Tail
General,What is the colour of mourning in Turkey,Violet
General,What special talent did Molly Ringwald have in The Breakfast Club?,She could apply lipstick with her breasts
General,Amatripsis is what sexual practice,Female masturbation rubbing labia
General,Name the Shakespeare character son of the witch Sycorax,Caliban in The Tempest
General,What is a calm ocean region near the equator called?,Doldrums
General,What is the young of this animal called: Antelope,Calf
General,The via appia went from rome to ______,Brindisi
General,Who qualified for pole position in the 1984 brazilian grand prix,Elio de
General,The distance around the outside of a circle is its ____________.,Circumference
General,If you landed at Lindberg airport where are you,San Diego
General,What replaced English as the official language of Kenya in 1974,Swahili
General,What is the flower that stands for: steadfast piety,Wild geranium
General,"On One Day at a Time,what were the two daughter's names?",Barbara and Julie
General,In the nursery rhyme what is Fridays child,Loving and Giving
General,What key is to the right of T on a keyboard?,Y
General,What is the main food of walruses ,Clams
General,In A 2007 Poll What Music Video Was Voted The Best Video Of All Time,Peter Gabriel / Sledgehammer
General,In which Chinese city is the Terracotta Army,Xian
General,Capitol city - Cathedrale Notra-Dame - statue Marron Inconnu,Port au Prince Haiti
General,The American Triple Crown - Belmont st Kentucky Derby and?,Preakness Stakes
General,Happy Days was a spin off from what US TV show,Love American Style
General,Who was called The Man of Destiny,Napoleon Bonaparte
General,Which thick custard-like food is made when fresh milk is artificially curdled by bacteria,Yoghurt
General,What is the only bird that can fly backwards,Hummingbird
General,What is a group of toads,Knot
General,The Blue Ridge Mountains lie in Virginia and which other state,Georgia
General,"Who said ""In my free time I do differential and integral calculus""",Karl Marx
General,Ouranophobia is a fear of ______,Heaven
General,As what is sulphur also known,Brimstone
General,Who was the male lead character in Gershwins musical that featured the song Summertime,Porgy
General,What does barley become when prepared for brewing,Malt
General,What minty confection is a boys name - in reverse,Trebor mints - Robert
General,What is a cpu,Central processing unit
General,The use of astronomical phenomena to predict earthly & human events is called,Astrology
General,Name the female British climber while killed trying to climb K2 in 1995,Alison hargreaves
General,The amount of what substance in granite determines its color,Feldspar
General,Who released the No.1 hit single 'Barbie Girl' in October 1997,Aqua
General,12 is the atomic number of which metal,Magnesium
General,What does a zoologist study,Animals
General,What does a linguist study,Languages
General,"What rock makes the cheapest, softest form of sandpaper",Flint
General,"In Greek mythology, for who did the cyclops forge thunderbolts",Zeus
General,Hans Lippershey made the worlds first practical what,Microscope
General,Which department uses 65% of all paper bought by US gov,Defence department
General,What is the flower that stands for: betrayal,Judas tere
General,What is the flower that stands for: avarice,Scarlet auricula
General,Name the only major Greek God whose Roman counterpart has the same name,Apollo
General,Where can you buy a cup of coffee with cruzeiros,Brazil
General,Alfred Jingle appears in which Dickens novel,The Pickwick Papers
General,A pound of armadillo meat contains how many calories,780 calories
General,On what sea is the crimea,Black sea
General,Whose boat Bluebird was recently raised from Coniston water,Donald Campbell
General,Lee Where were the Toltecs from,Mexico
General,What myth is the rhinocerous thought to have inspired,Unicorn
General,Lockjaw is another name for which disease,Tetanus
General,What is Moscow's famed opera house,The bolshoi bolshoi
General,The pound cake got its name from the pound of ______ it contained,Butter
General,The town of Beersheba is in which country,Israel
General,In what Australian state would you find Port Pirie,South australia
General,What sporting event first took place in 1903,Tour de france
General,By US government figures people have tried 28000 ways of what,Losing Weight
General,Who holds the nhl record for the most goals scored during a regular season,Wayne gretzky
General,What type of number has no factors other than 1 and itself,Prime
General,Agrippa poisoned her husband/uncle who was he,Claudius
General,In what country could you spend a tugrik,Mongolia
General,"Why, in 1969, did the French flag appear on some British postage stamps",To commemorate concorde's maiden flight
General,How was Australias most infamous bush ranger,Ned kelly
General,A spice from which root is used to give food a yellow colour,Turmeric
General,Legal Terms: A supplement to a will.,Codicil
General,Who is the only musician in history to bring out two albums to reach number one in one year?,DMX
General,What country in distance is furthest from New Zealand,Spain
General,"In Greek mythology, which monster had the head and breasts of a woman, the body of a lion and the wings of a bird",Sphinx
General,What was the pre-war German name for the Baltic city which is now Russian and called Kaliningrad,Konigsberg
General,What is sometimes known as Goober Grease,Peanut Butter
General,On which river is Warsaw to be found,Vistula wisla
General,What animal always gives birth to same sex twins,Armadillo
General,"Who sang the Song ""Gangsta's Paradise""?",Coolio
General,The temperature at what dew forms is called the,Dew point
General,How many children did Adam and Eve have together,Three
General,In the USA domestic violence peaks on what day of the year,Superbowl Sunday
General,What is the eighth month of the year,August
General,"Who stars in the movie ""Tomb Raider""?",Angelina Jolie
General,Who wrote Fahrenheit 451,Ray bradbury
General,A flat round soft creamy French cheese,Brie
General,What is the most southerly County of Ireland,Cork
General,A chronic disease of the liver,Cirrhosis
General,"In Shakespeare's 'Merchant of Venice', with whom does Portia fall in love",Bassanio
General,"The Graf Zeppelin completed a 19,500 mile trip in what year",1929
General,The state tree of Arizona is really a legume - name it,Palo Alto
General,The locals call it Misi what do we call this country,Egypt
General,Which Singer Of A Very Famous 90's One Hit Wonder Has The Real Name “ Robert Van Winkle ”,Vanilla Ice
General,The FIS governs what sport,International Ski Federation
General,"""Fruit smack flavored syrup"" was the original name of",Kool aid
General,Texans consume 40% of farm grown what in the USA,Catfish
General,Vivaldi's concertos Opus 8 Numbers 1-4 better known as what,The four Seasons
General,How Did Louis Washkansky Of South Africa Make History In 1967,1st Heart Transplant Recipient
General,"When someone is clumsy or awkward, especially with their hands, they are often said to be ""all ___."" These",Thumbs
General,To which part of the body does the adjective 'renal' refer,Kidney
General,Which annual sporting event between 2 teams started in 1829,The University Boat Race
General,Archbishop Makarios of Cyprus was exiled in 1956 to where,The Seychelles
General,-isms: Indifference to pleasure of pain; Greek philosophical system following the teachings of Zeno?,Stoicism
General,"Which Danish philosopher, wrote The Concept of Dread and later had his views used as the basis for existentialism",Soren kierkegaard
General,The Kung San people live in what area of Africa,Kalahari Desert in Botswana
General,What is the flower that stands for: delay,Eupatorium
General,"Who composed the opera ""A Village Romeo and Juliet""",Frederick delius
General,William Herschel astronomer was a musician what instrument,Organ
General,What got its name from a bridgeport pie company's name and light-weight pie tins,Frisbees
General,Which character is the narrator of Melville's Moby Dick,Ishmael
General,"What lake is the world's largest, having an area of almost 394,000sq km",Caspian sea
General,What was Kevin Bacon's first big hit,Footloose
General,For who was the play 'peter pan' exclusively written,Children
General,Bond: What is Goldfinger's first name,Auric
General,Fulton John Short - Later John Fulton first US to do what,Qualify as Matador
General,"Who sang the song ""Cry"" which was the first video on Mtv to use morphing technology through the entire video?",Godley and Creme
General,How many medals did the USSR win at the 1984 Olympics,None
General,To which family does the coffee plant belong,Madder
General,Who designed the first Iron ship the Great Britain in 1845,I. Kingdom Brunel
General,"Who won an oscar for her role in ""gone with the wind""",Vivien leigh
General,Who played Lofty in Eastenders,Tom watt
General,Life Love Cows French translation of which film,City Slickers
General,What does breaking the sound barrier cause,A Sonic Boom
General,Which small republic makes up Yugoslavia with Serbia,Montenegro
General,What Event Occurs At Walthamstow Stadium?,Greyhound Racing
General,In Norway what is a brisling,A Sprat
General,What does a hyperphiliac suffer from,Great desire for sex
General,In what modified vegetable did Cinderalla travel to the ball in?,Pumpkin
General,"Which Classic TV Show Had A Theme une Entitled ""Quiz Wizard""",Blockbusters
General,Which is the longest river - not river system - in the U.S.A.,The missouri
General,In 1861 Dows Ginger Ale was the first to be what,Sold in a Bottle
General,"Which US state holds the record for most snowfall in a day, recorded February 7, 1916?",Alaska
General,Russia has one but the US has at least six - what,Places called Moscow
General,What U.S. state includes the telephone area code 505,New mexico
General,In Scotland what was the tawse,Teachers Strap or belt
General,What number is at 12 o'clock on a dartboard,20
General,What is a Chorizo,Spicy Sausage
General,Who recorded the album Beggars Banquet,Rolling stones
General,"John Gore, Edward Saunders pioneered what org in Australia",Salvation Army
General,Catch 22 had what original name - publisher changed it,Catch 18
General,"In Germany, where would you be if you were in a ""Krankenhaus""",Hospital
General,What was created in Canada in 1923 for first time criminals,A Spanking Machine
General,In which Mediterranean Sea are the Cyclades islands,The aegean
General,What colour toothbrush do most people have,Blue
General,Which fictional park is the home of Yogi Bear,Jellystone
General,The first American advertisement for tobacco was published in what year,1789
General,Papaphobia is the fear of,The pope
General,How many US states border an ocean?,23
General,The Amazon river dolphins are what colour,Pink
General,What is the Islamic equal to the red cross,Red Crescent
General,What is a group of this animal called: Sparrow,Host
General,William Tell was the best crossbow archer and what else,Boatman
General,Palmolive promised to help women keep what,Schoolgirl  complexion
General,How many ring are there on the olympic flag,Five
General,How long is the le mans endurance motor race,24 four hours
General,On which fictional street does 'Freddy Kruger' live out a nightmare,Elm street
General,What does a depilatory remove,Hair
General,Leaflike part of a fern or palm,Frond
General,On which Caribbean island are the Blue Mountains,Jamaica
General,Name Alice's pet cat,Dinah
General,Who was the first woman to fly the Atlantic alone ?,Amelia Earhart
General,John Augustus Larson invented what in 1921,Lie detector
General,"What Mojave Desert city has a name meaning ""the meadows"" in spanish",Las vegas
General,What nutrient is required by the body in order to build up muscles,Protein
General,What is a Texas Ruby Red,Grapefruit
General,"What cereal carries the slogan, ""a bowl a day keeps the bullies away""",Apple
General,Where are you if you land at Norman Manley airport,Kingston Jamaica
General,Durbarry is cream of a vegetable soup  - what one,Cauliflower
General,"Which word follows Juliet, Kilo and Lima",Mike
General,What is a gondola,Water taxi
General,Which science fiction writer developed a series of ethics for robots known as the Laws of Robotics,Isaac asimov
General,What year was Neptune discovered,1846
General,In what Hitchcock film did Shirley MacLaine debut in 1956,The trouble with Harry
General,What who caught the grinch in the act of stealing the christmas tree,Cindy-lou who cindy lou who
General,"In 'star trek', what is data's rank",Lieutenant commander
General,Which word describing chaos first appeared in Milton's Paradise Lost,Pandemonium
General,Which soul singer was Sittin on the Dock of the Bay,Otis Redding
General,Who patented the safety razor in 1895,King gillette
General,What was the first country to recognise the US as independent,Morocco
General,Who invented the electrical bass,Leo fender
General,Who was 'too sexy for his shirt',Right said fred
General,What are a group of magpies called,A tittering
General,Who invented the Polaroid camera,Edwin land
General,Ethel who is the spokesperson for the exercise tapes 'tae bo',Billy blanks
General,Tree with a thin peeling bark the twigs also used for flogging,Birch
