Sports & Leisure,Which Film Starring John Candy Told The Story Of The Jamaican Bobsleigh Team ,Cool Runnings 
Sports & Leisure,Monza & Silverstone Are Venue's For Which Sport? ,Formula One Racing 
Sports & Leisure,How many points does a player score for a goal in hurling? ,3 Points 
Sports & Leisure,Which Famous TV show was introduced by the theme tune The Black and White Rag? ,Pot Black 
Sports & Leisure,Which City Was The First Ever To Host The Olympics Twice ,Paris 
Sports & Leisure,In Bowling What Is The Term For Knocking Down All Ten Pins With 2 Consecutive Balls ,A Spare 
Sports & Leisure,"Who Scored AS Record 11,174 Cricket Test Runs For Australia ",Alan Border 
Sports & Leisure,Who Was The First Boxer To Defeat Frank Bruno In A Professional Fight? ,James Bonecrusher Smith 
Sports & Leisure,How many points win a game in badminton? ,15 
Sports & Leisure,Who Became The Oldest Boxer To Retain The Heavyweight Title At The Age Of 45 ,George Foreman 
Sports & Leisure,Which Woman Won The Wimbledon Singles Title For The Last Time In 1975? ,Billy Jean King 
Sports & Leisure,How Many Tournaments make up a Grand Slam In Golf ,4 
Sports & Leisure,Which Cricketer Captained England In 23 Test Matches Between 1986 And 1988? ,Mike Gatting 
Sports & Leisure,In Which Athletic Event Was Colin Jackson A Dominant Figure ,110m Hurdles 
Sports & Leisure,Which Liverpudlian Won The WBC Light Heavyweight Title In 1974 ,John Conteh 
Sports & Leisure,How Many People Are In Each Of The Crews For The Oxford & Cambridge Boat Race? ,9 = 8 Rowers & 1 Cox 
Sports & Leisure,How Many Players Are In A Polo Team? ,4 
Sports & Leisure,What Does The C Stand For On A Netball Team? ,Centre 
Sports & Leisure,What is the only English football team without a vowel in the first five letters of it`s name? ,Crystal Palace 
Sports & Leisure,Who Made The First 147 Break At The Snooker World Championships ,Cliff Thorburn 
Sports & Leisure,Which crew sank in the 1978 boat race? ,Cambridge 
Sports & Leisure,Baseball: The St. Louis ______?,Cardinals
Sports & Leisure,"In which sport is the term, ""Hang ten"" used?",Surfing
Sports & Leisure,Who Scored England's Last Minute Winning Goal Against Belgium In The 1990 Football World Cup? ,David Platt 
Sports & Leisure,Who Won The First University Boat Race Between Oxford And Cambridge? ,Oxford 
Sports & Leisure,In the world of sport what is 62 feet and 10 inches long and 42 inches wide? ,Ten Pin Bowling Alley 
Sports & Leisure,"Which football team was nicknamed the ""Orange Crush""",The denver broncos
Sports & Leisure,In What Context Did Thierry Replace Ian Who Had Previously Replaced Cliff? ,Leading All Time Goal Scorer For Arsenal 
Sports & Leisure,What is James Naismith best known for?,Inventing Basketball
Sports & Leisure,Who Won The Embassy World Snooker Championships In 1998 ,John Higgins 
Sports & Leisure,How many players are there on a water polo team,Seven
Sports & Leisure,How is Edson Arantes Do Nascimento better known? ,Pele 
Sports & Leisure,Hockey: The Montreal ________.,Canadians
Sports & Leisure,What is the international governing board of football (soccer)?,FIFA
Sports & Leisure,How Many Tournaments Constitute A Golf Grand Slam? ,4 
Sports & Leisure,What Race Takes Place On An Annual Basis Between Putney And Mortlake? ,Oxford & Cambridge Boat Race 
Sports & Leisure,In Which Sport Is The Espirito Santo Trophy Contested? ,Golf 
Sports & Leisure,In Which Country Is The Monza Motor Racing Circuit? ,Italy 
Sports & Leisure,Who won the 2001 FA Cup?,Liverpool
Sports & Leisure,Where Is The Irish Grand National Run ,Fairyhouse 
Sports & Leisure,Which tennis player was famous for the 'You cannot be serious'' outburst ,John McEnroe 
Sports & Leisure,In Which Sport Would You Expect To Find A Short Stop ,Baseball 
Sports & Leisure,WA is what position in Netball? ,Wing Attack 
Sports & Leisure,At The Start Of The 2002/03 Season Who was the Premierships Highest Goal Scorer ,Alan Shearer 
Sports & Leisure,In 2006 Who Was Voted Overseas Sports Personality Of The Year? ,Roger Federer 
Sports & Leisure,How many points are awarded for a drop goal in rugby league? ,One 
Sports & Leisure,Which player won her last tennis Grand Slam Tournament in Paris in 1999? ,Steffi Graff 
Sports & Leisure,What was Mohammed Ali's original name?,Cassius Clay
Sports & Leisure,Name The Famous Sportsman Who Lit The Torch At The Opening Of The 1996 Olympic Games? ,Muhammad Ali 
Sports & Leisure,"Who, in 2002, became the first woman in 11 years to win the BBC Sport Personality Of The Year? ",Paula Radcliffe 
Sports & Leisure,If All The Race Courses In Britain Were Listed Alphabetically Which Would Come First ? ,Aintree 
Sports & Leisure,In BaseBall where do the braves come from ,Atalanta 
Sports & Leisure,In Snooker How Much Is a (Red Black Red Green Red) Worth ,13 
Sports & Leisure,Name The Youngest Ever World Heavyweight Boxing Champion ,Mike Tyson 
Sports & Leisure,"What in 1926, did Gertrude Ederle become the first woman to do? ",Swim Across The English Channel 
Sports & Leisure,In Which Pastime Might You Score A Hit ,Battleships 
Sports & Leisure,"Which Grand Prix Racing Team Are Based In Woking, Surrey ",McClaren 
Sports & Leisure,Packy East Had 3 Boxing Bouts All Of Which He Lost When Asked About Them He Said & I Quote ' I Was On The Canvas More Times Than Rembrandt '' How is he better known ,Bob Hope 
Sports & Leisure,What is soccer star Pele's real name?,Edson Arantes do Nascimento
Sports & Leisure,"What sport do the following terms belong to - ""Sweeper & Advantage Rule""?",Soccer
Sports & Leisure,In What Sport Might You Need To Perform An Eskimo Roll ,Canoeing & Kayaking 
Sports & Leisure,Who Was PFA Young Player Of The Year In 1995 & 1996? ,Robbie Fowler 
Sports & Leisure,In what sport is the Heisman trophy awarded,American football
Sports & Leisure,Who is the last British player to win the women's singles title at Wimbledon? ,Virginia Wade 
Sports & Leisure,Who was Martina Navratilova's usual ladies doubles partner in the 1980's? ,Pam Shriver 
Sports & Leisure,Which football team's home ground is Ibrox Stadium? ,Rangers Football Club 
Sports & Leisure,At Which Course Is The Derby Run Each Year? ,Epsom 
Sports & Leisure,Which Country Won The World Cup First Germany Or Brazil ,Germany 
Sports & Leisure,In April 2003 Who Became The Oldest Man To Be Rated No1 In The World Tennis Association Rankings At The Age Of 33? ,Andre Agassi 
Sports & Leisure,"Which Sport Featured In The Olympics Will You Find The Terms 'Bump, Set, Spike & Pancake'' ",Volleyball 
Sports & Leisure,Which Olympic Sport Prohibits The Wearing Of A Beard ,Boxing 
Sports & Leisure,What is the heaviest class of weight_lifting,Super heavyweight
Sports & Leisure,In Which Game Might You Peg Out ,Cribbage 
Sports & Leisure,Which Boys Name Is Also The Name Of The Object Ball In Bowls? ,Jack 
Sports & Leisure,Which country was represented by the athlete Don Quarrie? ,Jamaica 
Sports & Leisure,"Who was football manager at Southampton, Rangers and Liverpool in the 1980's & 1990's? ",Graeme Souness 
Sports & Leisure,"Other than Alain Prost, which driver won three Formula One World Championships in the 80's? ",Nelson Piquet 
Sports & Leisure,Which Country Has Had The Most Wins At The Angling World Championships ,France 
Sports & Leisure,What do runners pass to each other in a relay race?,Baton
Sports & Leisure,Who was voted BBC's Golden Sports Personality for the last 50 Years in 2003? ,Steve Redgrave 
Sports & Leisure,In Australian Rules Football How Many Players May A Team Have On The Field At One Time ,18 
Sports & Leisure,In Professional World Cup Rugby How Many Minutes Does The Game Actually Last ,80 Mins 
Sports & Leisure,In Which Sport Would Win The Federation Cup ,Womens Tennis 
Sports & Leisure,In What Context Did Thierry Replace Ian Who Had Previously Replaced Cliff ,Leading Top Scorer for Arsenal 
Sports & Leisure,What Is The First Event In Three Day Eventing ,Dressage 
Sports & Leisure,With which sport is Pele associated ?,Soccer
Sports & Leisure,At Which Sport Was Hungarian Victor Barna World Singles Champion 5 Times ,Table Tennis 
Sports & Leisure,Football: The Seattle _______.,Seahawks
Sports & Leisure,Who has played in the most consecutive baseball games?,Cal Ripken Jr
Sports & Leisure,Who is Edson Arantes do Nascimento better known as?,Pele
Sports & Leisure,What Is The Technique Called In Which You Right A Capsized Canoe ,Eskimo Roll 
Sports & Leisure,Dwight York & Jimmy Floyd Hasselbaink Were Two Foreign Players Who Were First To Score 100 Goals In the English Premiership Who Was The Third? ,Thierry Henry 
Sports & Leisure,What Does A Black Flag Signify In Motor Racing ,Driver Disqualified 
Sports & Leisure,"How Many Times Was Stephen Hendry Crowned World Champion In The 1990's Was It (6,7,8,9) ",Seven 
Sports & Leisure,Who is known as (King Kenny)? ,Kenny Dalglish 
Sports & Leisure,As who is Cassius Clay now known?,Mohammed Ali
Sports & Leisure,Susan Brown Was the first woman to Take Part In which race ,The Boat Race 
Sports & Leisure,Football: The Baltimore ________.,Colts
Sports & Leisure,Where were the 1960 Olympics held ?,"Rome, Italy"
Sports & Leisure,Which county cricket team play their home games at Grace Road? ,Leicestershire 
Sports & Leisure,Name the hockey trophy awarded to the player demonstrating the best sportsmanship.,The lady byng trophy
Sports & Leisure,Which English Football Team Has The Longest One Word Name? ,Middlesbrough 
Sports & Leisure,In which decade was cricket's first World Cup Final played? ,1970's 
Sports & Leisure,"In Which Sport Would You Encounter a Bed Post, A Six Pack, A Blow And A Cherry ",Ten Pin Bowling 
Sports & Leisure,Which British Driver Was Formula One World Champion In 1996 ,Damon Hill 
Sports & Leisure,Which Female Tennis Star Was Handed A Two Year Ban After Testing Positive For Cocaine At Wimbledon In 2007? ,Martina Hingis 
Sports & Leisure,Which Jump Event Did Carl Lewis Specialize In As Well As The Sprint? ,Long Jump 
Sports & Leisure,Which female gymnast won 3 golds and a silver at the 1972 Olympics? ,Olga Korbut 
Sports & Leisure,How Much Did NewCastle Pay For Alan Shearer ,15 Million 
Sports & Leisure,Who Won His Only World Snooker World Championship In 1979? ,Terry Griffiths 
Sports & Leisure,What Score In Darts Is Known As The Madhouse ,Double One 
Sports & Leisure,At Which Sport Did James Bond Play Auric Goldfinger Waging A Gold Bar On The Outcome? ,Golf 
Sports & Leisure,In The 1998 World Cup Which 3 Teams Were Knocked Out On Penalties (Point For Each) ,"England , Italy , Holland "
Sports & Leisure,Which Uk Football Team Are Known As The Owls ,Sheffield Wednesday 
Sports & Leisure,Which racehorse houses the burial site of Red Rum? ,Aintree 
Sports & Leisure,In Which Country Were The 1992 Olympics Held? ,Spain 
Sports & Leisure,From Which Football Club Did Manchester United Sign Roy Keane In 1993? ,Nottingham Forest 
Sports & Leisure,Who Won 7 gold Medals In Swimming At The 1972 Olympics ,Mark Spitz 
Sports & Leisure,Which Scottish Football Club Boasted The First All Seater Football Stadium In Britain ? ,Aberdeen 
Sports & Leisure,What Does TT Stand For In Connection With The Isle Of Man Motorcycle Race? ,Tourist Trophy 
Sports & Leisure,Which sporting hero from the 70's died in October 1995 at the age of 30? ,Red Rum 
Sports & Leisure,Which European club has won the most european cups in the 90s?,AC Milan
Sports & Leisure,What is the emblem on the All Black rugby shirt? ,Silver Fern 
Sports & Leisure,What is 11-12 Inches Long and Can't Weigh Less Than 50 Grams? ,A Relay Batton 
Sports & Leisure,In Olympic Weight Lifting What Are The 2 Methods Of Lifting ,"Clean & Jerk , The Snatch "
Sports & Leisure,"Which Football Team Managed To Loose The 1974,1978 World Cup Finals ",Holland 
Sports & Leisure,"Kevin Keegan & Henry Cooper Both Have A Connection , What Is It ",Brut 33 
Sports & Leisure,Which british club became the first to have an all seater stadium? ,Aberdeen 
Sports & Leisure,How Many Successive Wimbledon Titles Did Bjorn Borg Win ,5 
Sports & Leisure,"Who was the NBA's most valuable player in 1976, 1977 and 1980?",Kareem Abdul-Jabbar
Sports & Leisure,Which Sportsman's Autobiography Is Called 'My Side''? ,David Beckham 
Sports & Leisure,Who Beat Arsenal In This Year To Become The UEFA Champions League Winner? ,FC Barcelona 
Sports & Leisure,Which British soccer club was managed by Christian Gross? ,Spurs 
Sports & Leisure,Why do some English Football Clubs have triangular corner flags rather than square? ,Won the F.A Cup 
Sports & Leisure,In Englands 2002 World Cup Squad Who Was The Heaviest Player? ,David Seaman 
Sports & Leisure,The Pittsburgh Steelers Won Which Major Sporting Event In 2006 ,The Superbowl 
Sports & Leisure,How Many Times Did Michael Schumaker Win The World Formula One Drivers Championships? ,7 
Sports & Leisure,With what did cricketer Mansoor Ali Khan Pataudi frequently play with in his hands?,Glass eye
Sports & Leisure,Which Tennis Player Won Wimbledon Twice With An 8 Year Gap Between Victories ,Jimmy Connors 
Sports & Leisure,In Football Who Was Liverpool's Captain When They First Won The European Cup Final In 1977 ,Emlyn Hughes 
Sports & Leisure,Who did Gazza flick the ball over for the Euro 96 goal against Scotland? ,Colin Hendry 
Sports & Leisure,What is the name given to a rower who competes in an individual event?,Sculler
Sports & Leisure,Who Was The First Player To Score 100 Goals In The Football Premiership League? ,Alan Shearer 
Sports & Leisure,Over Which Distance Did Steve Ovett Win Olympic Gold? ,800 Meters 
Sports & Leisure,In Which Game Are Projectiles Thrown At Stakes Called Hobs ,Quoits 
Sports & Leisure,"Who was the NBA MVP in 1976, 1977 and 1980?",Kareem Abdul-Jabbar
Sports & Leisure,Back in the 1890's which football club used to wear pink shirts? (Still In Premiership) ,Everton 
Sports & Leisure,Which Player Lost Successive World Snooker Finals From 1990 To 1994? ,Jimmy White 
Sports & Leisure,Baseball: The Florida ______?,Marlins
Sports & Leisure,At Which Sport Might You See A Crucifix ,Gynmastics (The Rings) 
Sports & Leisure,What Type Of Bowler Might Use A Chinaman ,A Legspin Bowler 
Sports & Leisure,Name The Rugby Union Trophy For Which England & Scotland Compete ,Calcutta Cup 
Sports & Leisure,Who did Sue Barker replace as host of the BBC quiz show (A Question Of Sport)? ,David Coleman 
Sports & Leisure,How many seams are there on a football (American),Four
Sports & Leisure,The 1976 Summer Olympics were held in this city.,Montreal
Sports & Leisure,"What is the connection between Alex Higgins, Barry McGuigan & Jimmy White? ",Nicknames Connected With Wind 
Sports & Leisure,In Which Card Game Might You Be Dealt A Yardborough ,Bridge (No Card Over 9) 
Sports & Leisure,A Snooker Player Makes A Break Of Eight Points. Which Three Colours Are Potted? (PFE) ,"Red, Yellow & Brown "
Sports & Leisure,In which game would you have a pitchers mound and an outfield? ,Baseball 
Sports & Leisure,Which Country Won The Most Gold Medals At This Years Olympics (Bonus Pt For How many) ,China (51) 
Sports & Leisure,Nordic And Alpine Are Two Main Categories Of Which Sport? ,Skiing 
Sports & Leisure,Where were the 1956 Olympics held ?,"Melbourne, Australia"
Sports & Leisure,Baseball: The Chicago ______?,Cubs
Sports & Leisure,Was Jimmy Connors left or right handed? ,Left Handed 
Sports & Leisure,What was unusual about Ted Schraeder's appearance at Wimbledon in the 1949 tournament? ,He played whilst smoking a pipe 
Sports & Leisure,"In rugby, what is the equivalent of a hockey face-off?",Scrum
Sports & Leisure,The Green Jacket is presented to the winner of which event? ,US Masters 
Sports & Leisure,What Colour flag indicates a fair throw in the shot put? ,White 
Sports & Leisure,How many times did Ray Reardon win the snooker world championship? ,6 
Sports & Leisure,Which Team Defeated The World Champions Argentina In The Opening Game Of 1990 Football World Cup? ,Cameroon 
Sports & Leisure,What Sport Is Played By The Chicago Bulls ,BasketBall 
Sports & Leisure,Name The Youngest And Oldest Members Of England's 2006 FIFA World Cup Squad ,Theo Walcott & David James 
Sports & Leisure,On What Sport Was john Arlott A Noted Commentator ,Cricket 
Sports & Leisure,Which Grand Slam tennis event is played on a clay surface?,French Open
Sports & Leisure,What is it called when a football team loses possession of the ball due to a misplay,Turnover
Sports & Leisure,Which Sport Is Often Termed As (The Sport Of Kings) ,Horse Racing 
Sports & Leisure,Who Won BBC Sports Personality Of The Year In 2006 ,Zara Phillips 
Sports & Leisure,Which West Indian Fast Bowler Died In 1999 Aged Just 41 ,Malcolm Marshall 
Sports & Leisure,Name the sport with Valentino Rossi as a leading competitor? ,Motorcycling 
Sports & Leisure,Which Football Team Plays At The Baseball Ground ,Derby County 
Sports & Leisure,In What Sport Did Nolan Ryan Once Throw A Ball At A Record Speed Of 100.9 Miles Per Hour ,Baseball 
Sports & Leisure,What Country Does Motor Racing's Jacques Villeneuve Come From? ,Canada 
Sports & Leisure,Which tennis star wore denim shorts during matches?,Andre Agassi
Sports & Leisure,Which Golfer Won Over $9 Million Prize Money In 2000 ,Tiger Woods 
Sports & Leisure,In Horse Racing How Many Furlongs Are In A Mile? ,Eight 
Sports & Leisure,In which sport is the America's Cup awarded,Sailboat racing
Sports & Leisure,"Which Race Over 200 Laps Is Started With The Words, 'Ladies And Gentlemen, Start Your Engines''? ",The Indianapolis 500 
Sports & Leisure,"What football player rushed for 2,003 yards in 1973",O j simpson
Sports & Leisure,At Which Motor Racing Circuit Was Ayrton Senna Killed ,Imola 
Sports & Leisure,Football: The Dallas _________.,Cowboys
Sports & Leisure,In What Make Of Car Did Michael Schumacher Make His Formula One Debut In 1991 ,Jordan 
Sports & Leisure,Which Football Manager Was Reprimanded In 2006 after Criticising Female Officials? ,Mike Newell 
Sports & Leisure,In which sport must the ball have a diameter of at least 42.67 millimetres and weigh no less than 45.93 grams? ,Golf Ball 
Sports & Leisure,Who threw their Olympic Gold Medal in a Kentucky River after being refused a meal at a diner because of his colour ,Casius Clay / Muhamed Ali 
Sports & Leisure,Name 1 Country Where Badminton Is The National Sport ,Malaysia & Indonesia 
Sports & Leisure,Which Colour Ring Surrounds The Gold Center Of An Archery Target ,Red 
Sports & Leisure,Who holds 3 World Heavyweight boxing belts? ,Lennox Lewis 
Sports & Leisure,Polo consists of 8 periods called what?,Chukkers
Sports & Leisure,Which position is usually played by the tallest member on a basketball team,Centre
Sports & Leisure,With Which Sport Would You Associate Colin Montgomerie? ,Golf 
Sports & Leisure,What is Tiger Woods real first name? ,Eldrick Woods 
Sports & Leisure,How Many Times Are A Team Allowed To Touch A Volleyball Before It Crosses The Net? ,Three 
Sports & Leisure,Who was the first to win the grand slam of tennis,Don budge
Sports & Leisure,What sport is sometimes called 'rugger'?,Rugby union
Sports & Leisure,What Is The First Event In The Heptathalon ,100 Metres Hurdles 
Sports & Leisure,Basketball: The Denver _________.,Nuggets
Sports & Leisure,In 1984 Which American Equalled Jesse Owens Four Gold Medals? ,Carl Lewis 
Sports & Leisure,"If You Potted Red, Black & Pink In Snooker What Would You Score? ",15 
Sports & Leisure,"What connects Ray Reardon, Geoff Capes and Christopher Dean? ",Were All Policeman 
Sports & Leisure,Who Won A Seventh World Snooker Title In 1994? ,Alison Fisher 
Sports & Leisure,Which sport takes place in a velodrome? ,Cycling 
Sports & Leisure,"In Olympic Competitions, What Is The Height Of A Diving Board ",10m 
Sports & Leisure,In what sport did the word 'crestfallen' originate?,Cockfighting
Sports & Leisure,Who Is Presently The President Of The Football Association? ,Prince William 
Sports & Leisure,What was Jack Nicklaus' nickname?,Golden Bear
Sports & Leisure,How many hurdles must a runner jump over in the 110m men's hurdles race? ,10 
Sports & Leisure,"Which Sport Event Combines Riding, Revolver, Shooting, Fencing, Swimming & Running? ",The Pentathlon 
Sports & Leisure,The Gates To The Entrance Of Wimbledon Are Named After Which Player? ,Fred Perry 
Sports & Leisure,In A Pefect 147 Snooker Break How Many Points Would Have Been Scored By Potting The Black ,112 
Sports & Leisure,Name A Sporting Team Even In Which The Winning Team Only Move Backwards ,Rowing / Tug O War 
Sports & Leisure,On Tv's A Question Of Sport Who were the first two team Captains? ,Henry Cooper Cliff Morgan 
Sports & Leisure,Who in 2003 aged 33 became the oldest male tennis player to be number one in the ATP's entry rankings? ,Andre Agassi 
Sports & Leisure,What Piece Of Sporting Equipment Is 5 Meters Long And 10 Centimetres Wide? ,Gymnastics Beam 
Sports & Leisure,Where were the 1936 Olympics held ?,"Berlin, Germany"
Sports & Leisure,Which former Olympian lit the Olympic flame at the 1996 Atlanta Games? ,Muhammad Ali 
Sports & Leisure,How Many Players Are There In A Netball Team ,7 
Sports & Leisure,Who Sobbed On The Duchess Of Kent's Shoulder When She Lost Her Wimbledon Final To Steffi Graf? ,Jana Novotna 
Sports & Leisure,In which city is the Cotton Bowl played,Dallas
Sports & Leisure,Sergey Bubka has set a world record in which field event over 30 times? ,Pole Vault 
Sports & Leisure,What Do You Call A Boxer Who Leads With His Right ,A South Paw 
Sports & Leisure,Where Might You Come Across A Chicane ,On A Motor Race Track 
Sports & Leisure,What Does The Term (Kung Fu) Mean ,Leisure Time 
Sports & Leisure,What Do The Initials TT Stand For In Connection With The Isle Of Man Motorcycle Race? ,Tourist Trophy 
Sports & Leisure,In which year was Ascot built? ,1711 
Sports & Leisure,Which Sportswear Company Is The Brand With The Three Stripes? ,Adidas 
Sports & Leisure,Football: The Miami __________.,Dolphins
Sports & Leisure,What Is The White Ball In Bowls Called ,The Jack 
Sports & Leisure,Whose nickname is Beefy? ,Ian Botham 
Sports & Leisure,Where are the U.S. Tennis Open Championships held?,"Flushing Meadows, NY"
Sports & Leisure,In Formula One what does it mean when they are waving a black flag? ,A Driver Has Been Disqualified 
Sports & Leisure,"In Judo, What Colour Belt Follows Yellow ? ",Orange 
Sports & Leisure,Who are the only 3 countries to have taken part in all of the summer & winter Olympic Games (PFE) ,"Great Britain , France and Switzerland "
Sports & Leisure,What Are The Periods Of Play Called In A Game Of Polo? ,Chukkas 
Sports & Leisure,How many hoops are used in a game of croquet? ,6 
Sports & Leisure,How Long Does A Game Of Field Hockey Last? ,70 Minutes 
Sports & Leisure,Which Team Have Lost the Most Fa Cup Semi finals ,Leicester City 
Sports & Leisure,Football: The Cleveland ________.,Browns
Sports & Leisure,What Colour Is The 8 Ball In A Game Of Pool ,Black 
Sports & Leisure,Which Scottish Golfer Was Captain Of Europes 2002 Ryder Cup Team ,Sam Torrance 
Sports & Leisure,Who made 11 appearances for Scunthorpe United between 1979 & 1984 but is far better known outside of football? ,Ian Botham 
Sports & Leisure,With which sport is Babe Ruth associated ?,Baseball
Sports & Leisure,How many points are awarded for a safety touch in football,Two
Sports & Leisure,As We All Know David Beckham Now Plays For US Team LA Galaxy But Who Is The Coach For La Galaxy ,Ruud Gullit 
Sports & Leisure,Which Increasingly Popular Winter Sport Was Introduced As An Official Event At The 1998 Games ,Snow Boarding 
Sports & Leisure,On what type of surface are the tennis matches at Wimbledon played,Grass
Sports & Leisure,What famous race was established in 1903?,The Tour de France
Sports & Leisure,"Outcrop, Big Wall And Crag Are All Forms Of What ",Rock Climbing 
Sports & Leisure,Who was the only boxer to knock out Mohammed Ali?,Larry Holmes
Sports & Leisure,Which Football Team Are Known As The Toffees ,Everton 
Sports & Leisure,What sport was invented in 1973 by a group of drinkers at a pub in West Sussex? ,Lawnmower Racing 
Sports & Leisure,Who was supposed to present Jesse Owens his 100 metre Gold Medal at the Berlin Olympics? ,Adolf Hitler 
Sports & Leisure,In 1992 Kevin Keegan became manager of which football club? ,Newcastle United 
Sports & Leisure,In Formula One what is the race course called in Italy? ,Monza 
Sports & Leisure,"What comes next in the following sequence (Red, Blue, White, Black, Orange) ",Black and White (Grey Hounds) 
Sports & Leisure,Who said if i had to choose between staying married & Snooker it would be snooker everytime ,Ray Reardon 
Sports & Leisure,Which Tennis Player In 2007 Equalled Bjorn Borg's Record Of Five Consecutive Men's Wimbledon Titles? ,Roger Federer 
Sports & Leisure,What's the highest possible finishing score in a game of darts ,167 
