Science & Nature," When young, the hoatzin, a crested, olive_colored South American bird, has claws on its __________",Wings
Science & Nature,Which two metals make up brass? ,Copper and Zinc 
Science & Nature,What Is Another Name For The Wildebeest? ,A Gnu 
Science & Nature,This protein makes the blood red in color.,Hemoglobin
Science & Nature," From crocodile farms, Australia exports about 5,000 crocodile skins a year. Most go to Paris, where a crocodile purse can sell for more than __________",10000
Science & Nature,"What links flamsteed halley, bradley and bliss ",Astronomy 
Science & Nature,How many tentacles does a squid have,Ten
Science & Nature,The Sun is how much more dense than water?,1.41 times
Science & Nature,What Is The Largest Key On A Standard Computer Keyboard ,The Space Bar 
Science & Nature,"Which Fish, Previously Thought To Be Extinct Was Rediscovered In 1939? ",The Coelacanth 
Science & Nature,What body function is improved if you sleep on your right side?,Digestion
Science & Nature,What animal is depicted on the logo of Toys R Us? ,Giraffe 
Science & Nature,What italian astronomer wrote the starry messenger ,Galileo 
Science & Nature," The weasel and the ermine are the same animal. This mammal's coat changes with the season _ in its white winter coat, it is known as an ermine, in its brown coat, it is a __________",Weasel
Science & Nature,Our galaxy is commonly known as the ________.,Milky Way
Science & Nature,Which Aviation Company Produces The DC Series Of Aircraft ,McDonnel Douglas 
Science & Nature,What is the common name for the sternum?,Breastbone
Science & Nature,What has superseded Newtonian mechanics of the atomic scale ?,Quantum mechanics
Science & Nature,What Is An Otoscope Used To Look At ,The Ear 
Science & Nature,What is an emasculated stallion called,Gelding
Science & Nature,"Which is a small flightless bird, also New Zealand's national symbol?",Kiwi
Science & Nature, Baby mink are born blind and remain sightless for a __________,Month
Science & Nature,Francis Crick was the most famous of the discoverers of what? ,DNA 
Science & Nature,Where Was The First Successful Steam Engine Installed ,Dudley East Midlands 1712 
Science & Nature,In what organ of the body is insulin produced?,Pancreas
Science & Nature, The __________ has green bones.,Garfish
Science & Nature,Dogs bark. What do donkeys do,Bray
Science & Nature,Circuits can be wired in series or in _________.,Parallel
Science & Nature,How Many Faces Has The Solid A Dodecahedron ,12 
Science & Nature,What is the meaning of the name of the constellation Sagitta ?,Arrow
Science & Nature, It would require an average of 18 __________ to weigh in at 1 ounce.,Hummingbirds
Science & Nature,"What nationality was Robert Bunsen, of Bunsen Burner Fame? ",German 
Science & Nature,Which Country Containes The Worlds Biggest Oil Refinery ,Venezuela 
Science & Nature,What is a group of larks called?,Exaltation
Science & Nature,Who Opened The First Cinema In Paris In 1895 ,The Lumiere Brothers 
Science & Nature, The average __________ weighs 14 pounds.,Fox
Science & Nature,How many pockets has a snooker table ,Six 
Science & Nature,What venomous serpent is known as the gentlemen among snakes ,The rattlesnake 
Science & Nature, The giant __________ is the largest creature without a backbone. It weighs up to 2.5 tons and grows up to 55 feet long. Each eye is a foot or more in diameter.,Squid
Science & Nature,Name The American Who Patented A Burglar Proof Lock Described As Magic & Infallible ,Linus Yale 
Science & Nature,What is the meaning of the name of the constellation Draco ?,Dragon
Science & Nature,Which soft metal is used in the production of soap? ,Sodium 
Science & Nature,What Function Does The Labyrinth In Your Ear Have ,It Maintains Your Balance 
Science & Nature,What's the term for the hybrid offspring if a male lion and a female tiger ,Liger 
Science & Nature, The __________ whale is the mammal with the heaviest brain _ about six times heavier than a human's.,Sperm
Science & Nature, A quarter horse gets its name from its speed in running the __________,Quarter_mile
Science & Nature," A group of bees can be called either a hive, a swarm, or a __________",Grist
Science & Nature,Who invented the smallpox vaccine?,Edward Jenner
Science & Nature,From 1979 until 2000 the most distant planet from the earth was _______.,Neptune
Science & Nature,What Is A Pencils Lead made From ,Graphite 
Science & Nature, A __________ can swallow a rabbit whole and may eat as many as 150 mice in a 6_month period.,Python
Science & Nature,"Excluding the sun, what star is closest to the earth?",Proxima Centauri (aka Alpha Centauri)
Science & Nature,What Is Botany The Study Of ,Plants 
Science & Nature,What's the largest artery in the human body ,The aorta 
Science & Nature,Who Invented the ball point Pen ,Laslo Biro 
Science & Nature,This small animal is trained to hunt rats and rabbits.,Ferret
Science & Nature,This science deals with the motion of projectiles.,Ballistics
Science & Nature,The North Star is also known as _______.,Polaris
Science & Nature," In 1880, there were approximately 2 billion passenger pigeons in the United States. By 1914, the species was __________",Extinct
Science & Nature,What lives in a formicary?,Ants
Science & Nature,What muscle is joined by the lingual nerve to the brain?,Tongue
Science & Nature, The cells which make up the antlers of a __________,Are the fastest growing animal cells in nature. moose
Science & Nature,Why Do Fossils Of Long Necked Dinosaurs Appear To Show The Head Pulled Back Over The Body ,Shrinkage Of Neck Muscles After Death 
Science & Nature,What Does Mass Multipled By Velocity Give You ,Momentum 
Science & Nature,What Is The Collective Term For Ducks? ,A Paddling 
Science & Nature,If The Sum Of The Distances Between 2 Points Is Constant What Shape Do You Get ,Circle / Ellipse 
Science & Nature,The Big Dipper is part of what constellation?,Ursa Major
Science & Nature,Are Worker Ants Male Or Female? ,Female 
Science & Nature,How Long Can A Stag Beetle Spend As A Larva ,Up To Three Years 
Science & Nature,What is the highest active volcano in the world?,Cotopaxi
Science & Nature,Which metal has the chemical element W? ,Tungsten 
Science & Nature, A crocodile can't stick out its __________,Tongue
Science & Nature,Heroin is the brand name of morphine once marketed by which pharmaceutical company?,Bayer
Science & Nature, The biggest frog is the appropriately named __________ frog (Conraua goliath) of Cameroon. They reach nearly 30 cm (a foot) and weigh as much as 3.3 kilograms.,Goliath
Science & Nature,What Is The Square Root Of 144 ,12 
Science & Nature,Which Rodent Has Given It's Name To A Mean Spirited Or Bad Tempered Woman ,Shrew 
Science & Nature,What phenomenon is caused by the gravitational attraction of the moon,Tides
Science & Nature,What is -459.7 F also know as?,Absolute Zero
Science & Nature,The energy which a body possesses by virtue of its motion is called ________.,Kinetic
Science & Nature, The blubber of a male __________ is considered superior to that of the sperm whale for lubricating machinery.,Elephant seal
Science & Nature,What does the 'c' in the equation e=mc^2 stand for?,Speed of light
Science & Nature, Goldfish have four color recepectors in their __________ compared to our three _ the mantis shrimp has ten color receptors.,Eyes
Science & Nature,"In 1447 Johannes Gutenberg Invented The Printing Press, What Was The First Book He Produced ",A Latin Edition Of The Bible 
Science & Nature, The average elephant produces 50 pounds of __________ each day.,Dung shit
Science & Nature,Ascorbic acid is commonly reffered to as Vitamin - ?,C
Science & Nature,What Vehicular Safety Device Was First Pantented By Ej Claghorn ,Seat Belt 
Science & Nature,With what body part is otology involved?,Ear
Science & Nature,For What Illness Did Louis Pasteur Develop A Cure? ,Rabies 
Science & Nature,He discovered the process of vaccination for prevention of smallpox.,Edward Jenner
Science & Nature,For What Substance Is K The Chemical Notation ,Potassium 
Science & Nature,What Would You Suffer From With Hypotension ,Low Blood Pressure 
Science & Nature,This term means 'cone_bearing trees'.,Conifers
Science & Nature,Gastritis affects the __________.,Stomach
Science & Nature,Who Was The First Animal In Space ,Laika The Dog 
Science & Nature, Camel milk is the only milk that doesn't curdle when __________,Boiled
Science & Nature," Very unusual for carnivores, hyena clans are dominated by __________",Females
Science & Nature,What is a group of peacocks called?,Muster
Science & Nature," We are sure that whales and dolphins had land_living ancestors, but we don't know what they were like and we don't know how they __________",Evolved
Science & Nature,Which substance has the chemical formula HCl?,Hydrochloric acid
Science & Nature,"How Many Legs, Including Pincers Does A Crab Have? ",Ten 
Science & Nature,Which is the largest aquatic bird?,Albatross
Science & Nature, __________ can climb trees faster than they can run on the ground.,Squirrels
Science & Nature,What Is The Worlds Longest Manmade Waterway ,The Grand Canal In China 
Science & Nature,What Is The Name Of Stephen Hawkins Famous Cosmology Book Published In 1998 ,A Brief History Of Time 
Science & Nature,"The ""canebrake"", ""timber"" and ""pygmy"" are types of what?",Rattlesnake
Science & Nature,What is the name of the layer between the Earth's crust and the Earth's core ?,Mantle
Science & Nature,How Many Hearts Does An Octopus Have? ,Three Hearts 
Science & Nature,A scientist who studies reptiles and amphibians is known as a:,Herpetologist
Science & Nature,As what is the North Star also known?,Polaris
Science & Nature,How Many Ribs Do You Have ,24 Ribs 
Science & Nature," The __________ has only two toes, unlike most birds, which have three or four.",Ostrich
Science & Nature,What is the name for a group of stars,Constellation
Science & Nature, The mouse is the most common mammal in the __________,United states
Science & Nature, A South African __________ can grow to be 35 inches (90 cm) in length _ longer than your arm.,Bullfrog
Science & Nature,"What are these: Ceres, Juno, Iris, and Flora",Asteroid
Science & Nature,As Their Names Would Suggest Where Were The Mamenchisaurus & The Tuojiangosaurus Found ,China 
Science & Nature,"Which Variety Of Pine Tree, Alive Today, Was A Sapling During The Life Of Christ/ ",The Bristlecone Pine 
Science & Nature," Because baby pigs grow so quickly, a succession of 48 little pigs were used in the title role during the filming of the 1995 movie hit __________",Babe
Science & Nature,What is the small irregular white cloud that zips around Neptune approximately every 16 hours called?,Scooter
Science & Nature,How Many Stomachs Does A Cow Have? ,Four 
Science & Nature," Just like people, mother __________ often develop lifelong relationships with their offspring.",Chimpanzees
Science & Nature,What word is used for a male deer?,Buck
Science & Nature,Which Large Animals Did Hannibal Bring With Him Across The Alps ,Elephants 
Science & Nature,How many colored squares has a rubiks cube ,54 
Science & Nature,Which Acid Is Present In Your Stomach ,Hydrochloric Acid 
Science & Nature," To survive, most birds must eat at least half their own weight in food __________",Each day
Science & Nature,Coal is predominantly made up of this element.,Carbon
Science & Nature," The anaconda, one of the world's largest snakes, gives birth to its young instead of __________",Laying eggs
Science & Nature,Which snake kills the most humans?,King cobra
Science & Nature," Elephants, lions, and camels roamed __________ 12,000 years ago.",Alaska
Science & Nature,What Diameter Floppy Disks Were Introduced By Ibm In 1970 ,8 Inch 
Science & Nature,For What Is Lepidoptera The Scientific Name? ,Butterflies & Moths 
Science & Nature," A newborn gray whale calf is an average 16 feet long. For reasons unknown, all gray whale calves are born in the warm, shallow lagoons of Baja, __________",California
Science & Nature,If You Were Travelling At Mach II How Fast Would You Be Moving ,Twice The Speed Of Sound 
Science & Nature,Which moon is the second largest satellite in our solar system?,Titan
Science & Nature,What Was The Name Of Alexander The Greats Famous Horse ,BucePhalus 
Science & Nature,What Is The Study Of Insects Called ,Entomology 
Science & Nature,Which Has The Larger Ears: The African Or The Indian Elephant? ,The African 
Science & Nature,What is the name for the theoretical end_product of the gravitational collapse of a massive star,Black hole
Science & Nature,This African animal kills the most people.,Crocodile
Science & Nature,What is it that turns blue litmus paper red?,Acid
Science & Nature,Cetology is the study of ________.,Whales
Science & Nature,"Which chemical element was foremerly known as the latin ""Kalium"", hence bears the symbol ""K""?",Potassium
Science & Nature," Expressing recognition rather than love, Utah __________ exchange ""kisses."" By the touching of incisor teeth, they quickly confirm the identity of group members.",Prairie dogs
Science & Nature,What Type Of Insect Is A Glow Worm? ,A Beetle 
Science & Nature,"There are three types of rocks: metamorphic, sedimentary, and _________.",Igneous
Science & Nature," Of the 250_plus known species of shark in the world, only about 18 are known to be __________",Dangerous to man
Science & Nature,"After a bolus has been digested in the stomach, it is called ______ as it moves into the small intestine.",Chyme
Science & Nature,Which world champion was beaten by a machine called Deep Blue in 1997? ,Gary Kasparov (Chess) 
Science & Nature,Which Is The Most Intelligent Breed Of Dog? ,The Collie 
Science & Nature,What Are Oak Apples? ,Wasp Eggs 
Science & Nature,The second space shuttle was named __________.,Challenger
Science & Nature,What metal do you get from Hematite?,Iron
Science & Nature,What Herb Do Cats Love? ,Catnip/ Cat Mint 
Science & Nature, The average life expectancy of a rhinoceros in captivity is __________,15 years
Science & Nature,What Is The common Name For Acetic Acid ,Vinegar 
Science & Nature,What Is The Shaddock A Variety Of? ,Grapefruit 
Science & Nature,What animal has bony plates and rolls up into a ball if it is frightened?,Armadillo
Science & Nature,What Is The Second Most Common Element On Earth ,Silicone 
Science & Nature,Which chemical has the atomic number one? ,Hydrogen 
Science & Nature,"The atomic weights in the periodic table are stated in proportion to the weight of what element, with atomic number 6?",Carbon
Science & Nature,What Was Special About The Iron Bridge At Coal Brookdale ,It Was The Worlds First Major Iron Construction 
Science & Nature, A King Cobra is the biggest of all poisonous snakes and can grow to over 13 feet long. A bite from a King Cobra can kill an elephant in __________,4 hours
Science & Nature,"Technically, What Type Of Fruit Is A Pineapple? ",A Berry 
Science & Nature, Male __________ have antlers 7 feet across. The antlers often weigh 60 pounds.,Moose
Science & Nature,What is the heart rate of the blue whale? (in beats per minute),Nine
Science & Nature," If they are well treated, camels in captivity can live to the age of __________",50
Science & Nature,What Is The UK's Most Poisonous Plant? ,Deadly Nightshade 
Science & Nature,What Type Of Animal Is A Borzoi? ,A Dog The Russian Wolfhound 
Science & Nature," The star_nosed mole, with 22 pink __________ on its snout, is said to have the most delicate sense of touch in the animal world.",Tentacles
Science & Nature,What Communication Aid Was Invented In 1905 By American Undertaker Almon Strowger ,The Dial Telephone 
Science & Nature, Birds do not sing because they are happy. It is a __________,Territorial behavior
Science & Nature,Who Invented the worlds first electronic pocket calculator in 1972 ,Sir Clive Sinclair 
Science & Nature, The whistling swan has more than __________,"Feathers on its body. 25,000"
Science & Nature,Commonly Regarded As A Bit Of A Nuisance Amongst Computer Users ' It Writes Once But Reads Many Times '' What Is It? ,A Worm (Mass Mailing) 
Science & Nature,What name is given to the excrement produced by bacteria that feed on yeast cells and then defecate ,Alcohol 
Science & Nature,What comprises than 54% of humpback whale's milk?,Fat
Science & Nature,What Apparently Inappropriate Name Is Used For A Gathering & A Breeding Place For Seals ,Rookery 
Science & Nature,What Is The Name Of The Instrument Used For Listening To The Heart And Lungs ,A Stethoscope 
Science & Nature, __________ has more homeless cats per square mile than any other city in the world.,Rome
Science & Nature,At what angle above the horizon must the sun be to create a rainbow? (in degrees),Forty
Science & Nature,What is the horn of a rhinoceros made of,Hair
Science & Nature,In Which Period Did The Diplodocus Live ,Jurassic 
Science & Nature,Which Part Of the Body Receives Oxygen Without A Blood Supply ,The Cornea 
Science & Nature,What Is A Portuguese Man-O-War? ,Jelly Fish 
Science & Nature,Which element has the chemical symbol PT ,Platinum 
Science & Nature,Which substance has the chemical symbol 03? ,Ozone 
Science & Nature,Which vital organ does the adjective renal refer to? ,Kidney 
Science & Nature,For How Long Does A Female Turkey Incubate Her Eggs ,Aprox 28 Days 
Science & Nature,Sodium Hydroxide is more commonly known as _________.,Lye
Science & Nature,How Is The Binary Numer '010' Expressed As A Decimal ,2 
Science & Nature,Where Was The Blast Furnace First Introduced ,France Around 1400 
Science & Nature,In Which 1986 film Did Michael Hutchence Star As A Truly Terrible Punk Singer ,Dogs In Space 
Science & Nature," In 1874, the first animal purchased for the Lincoln Park Zoo in Chicago was a __________, bought for $10.",Bear cub
Science & Nature, The Adélie __________ bears the name of French explorer Dumont d'Urville's beloved wife.,Penguin
Science & Nature, A camel can shut its nostrils during a __________,Desert sandstorm
Science & Nature,What Vegetables Are Part Of The Family Allium? ,"Onions, Garlic, Leek, Shallot And Chive "
Science & Nature," __________ feel safest when they are crowded together, hundreds in a group.",Flamingoes
Science & Nature,What two planets dont have moons?,Mercury and Venus
Science & Nature," A baby gray __________ drinks enough milk to fill more than 2,000 bottles a day.",Whale
Science & Nature,What is the meaning of the name of the constellation Cygnus ?,Swan
Science & Nature,What name is used to describe permanently-frozen subsoil?,Permafrost
Science & Nature,What Is A Particle Of Light Called ,A Photon 
Science & Nature,What bird has the biggest wingspan?,Albatross
Science & Nature, The __________ is the first bird mentioned in the Bible. It was sent out by Noah to see if the waters had abated.,Raven
Science & Nature,Where Was The Potters Wheel First Used ,In Mesopotamia c.3000 Bc 
Science & Nature," The hippopotamus gives birth __________ and nurses its young in the river as well, although the young hippos must come up periodically for air.",Underwater
Science & Nature, Most __________ lived to be more than a hundred years old.,Dinosaurs
Science & Nature,"At the equator, what is the brightest star in the night sky?",Sirius
Science & Nature,Which Is The Most Infectous Disease ,Measles 
Science & Nature,"What fruit is ""Citrus grandis""",Grapefruit
Science & Nature,The rate of change of velocity is known as _________.,Acceleration
Science & Nature,Some animals spend the winter in a sleep_like state known as _________.,Hibernation
Science & Nature,"On Borneo and Sumatra, the literal translation of this ape's name means ""man of the forest.""",Orang-utan
Science & Nature,In which county is the UK's Met Office? ,Devon 
Science & Nature,Where are there over 58 million dogs?,USA
Science & Nature,"In the early 20th century, rattlesnake venom was used to treat which illness?",Epilepsy
Science & Nature,What fish is the fastest,Sailfish
Science & Nature,What was created with the big bang?,Universe
Science & Nature,"What has the chemical formula H2, SO4? ",Sulphuric Acid 
Science & Nature,What is another name for the coyote?,Prairie wolf
Science & Nature,What is the only animal that cant stick out its tongue? ,Crocodile 
Science & Nature,Which British Flower Is Known As The Lent Lily? ,The Daffodil 
Science & Nature,From What Is The Heart Drug Digitalis Obtained ,Foxgloves 
Science & Nature,What is the process of converting glucose to energy in cells called ?,Respiration
Science & Nature,Who Built The First Tunnel Under The River Thames ,Sir Marc Isambard Kingdon Brunel
Science & Nature,"In the electomagnetic spectrum, what comes between X-rays and Light?",Ultraviolet light
Science & Nature,This small gland attached to the brain exerts a control over growth.,Pituitary
Science & Nature, The tailorbird of Africa makes its nest by sewing together two broad leaves. It uses fiber as the thread and its bill as the __________,Needle
Science & Nature,What Name Is Given To The Diagram In Which Sets Are Represented By Circles ,Venn Diagram 
Science & Nature,Saturday is named after which planet?,Saturn
Science & Nature,"Like fingerprints, what other print is individual?",Tongueprints
Science & Nature,What is the scientific name for brimstone?,Sulphur
Science & Nature,Where Is The World's Rarest Plant? ,The UK. Encephalartos Woodii At Kew Gardens 
Science & Nature," Kittens are born both blind and deaf, but the vibration of their mother's purring is a physical signal that the kittens can feel _ it acts like a __________, signaling them to nurse.",Homing device
Science & Nature,What is a group of larks called,Exaltation
Science & Nature,What word is used for a female sheep?,Ewe
Science & Nature,From which plant is the poison ricin obtained? ,The Castor Oil Plant 
Science & Nature,What is the meaning of the name of the constellation Lyra ?,Lyre
Science & Nature,"Maxillary palps, abdomen, and metathorax are parts of a(n) ________.",Insect
Science & Nature,What is normal body temperature for an adult human,97.8 F or 36.5C
Science & Nature,What is the SI Unit for pressure? ,Pascal 
Science & Nature,In Which City Is The Oldest Metro System In The World ,London 
Science & Nature," The shrew is known to eat up to its own weight about every three hours. Deprived of nutrition for a day, it may __________",Starve to death
Science & Nature," A __________ keeps purring, no matter if it is inhaling or exhaling, a baffling accomplishment.",Cat
Science & Nature,He designed the first feasible automobile with an internal combustion engine.,Karl Freidrich Benz
Science & Nature," An adult walrus typically eats about 3,000 __________ per day.",Clams
Science & Nature," A mother __________ often gives birth while standing, so the newborn's first experience outside the womb is a 1.8_meter (6_foot) drop. Ouch!",Giraffe
Science & Nature,What Colour Is The Australian Swan? ,Black 
Science & Nature,Which Significant Beverage Did Dr John Pemberton Of Atlanta Georgia Invent In 1886 ,Coca Cola 
Science & Nature,Which video game series is sometimes referred to as GTA? ,Grand Theft Auto 
Science & Nature,What device is used to measure weather pressure ?,Barometer
Science & Nature,Which Model Ferrari Has A Name Which Means Redhead ,Tetarossa 
Science & Nature, Ducks will lay eggs only in the __________,Early morning
Science & Nature," When thirsty, a camel can swig down 25 gallons of water in less than __________",Three minutes
Science & Nature, The average cod deposits between 4 and 6 million eggs at a single __________,Spawning
Science & Nature,If You Studied Histology What Would You Be Involved In ,Cells 
Science & Nature," Because its eyeball is fixed, the __________ must move its huge body to shift its line of sight.",Whale
Science & Nature,What Is Diazepam Better Known As ,Valium 
Science & Nature," Cattle branding was practiced 4,000 years ago. Old tomb paintings show __________ branding their fat, spotted cattle.",Egyptians
Science & Nature,Which Bird Has The Largest Wingspan? ,The Albatross 
Science & Nature,How is german measles also known ?,Rubella
Science & Nature, __________ communicate in sound waves below the frequency that humans can hear.,Elephants
Science & Nature," Cats have more than one hundred vocal sounds, while dogs only have about __________",10
Science & Nature,What Common Affliction Makes The Lens Of The Eye Go Opaque ,Cataracts 
Science & Nature, The bat is the only mammal that can __________,Fly
Science & Nature,Term for an emasculated male pig,Barrow
Science & Nature,What Type Of Mammel Is The Tasmanian Devil? ,A Marsupial 
Science & Nature,"If you're in the northern hemisphere, Polaris, the North Star, can be found by looking which direction",North
Science & Nature,A bone specialist is a(n) ________.,Osteopath
Science & Nature,What Does A Chiropodist Treat ,The Feet 
Science & Nature,Why Did Henry Ford Say People Can Have A Model T Ford In Any Colour Just So Long As It Was Black ,Japan Black Enamel Was The Only Paint That Would Dry Quick Enough to Keep Up With The Assembly Line 
Science & Nature,This is the symbol for tin.,Sn
Science & Nature,Which Bone Is The Patella ,The Knee Cap 
Science & Nature, The largest jellyfish in the world has a bell that can reach 8 feet across and tentacles that extend over half the length of a __________,Football field
Science & Nature,What is the meaning of the name of the constellation Ursa Major ?,Great Bear
Science & Nature,The spiral galaxy nearest ours is the ________.,Andromeda
Science & Nature, The underwater mating song of the __________ is so loud that sometimes it can be heard by humans on the shore.,Toadfish
Science & Nature,In Computing of what is the term 'bit'' an abbreviation? ,Binary Digit 
Science & Nature,When does a full moon rise?,Sunset
Science & Nature,What Name Is Given To A Plant That Grows From Seed & flowers And Dies Within A Year ,An Annual 
Science & Nature,As what is a moose also known?,Algonquin
Science & Nature,For which illness did Lois Pasteur develop a cure ,Rabies 
Science & Nature,Some animals spend the winter in a sleep-like state known as _________.,Hibernation
Science & Nature,"What does ""Ursa Major"" mean in everyday English?",Great bear
Science & Nature,What was the first recorded message?,Mary had a little lamb
Science & Nature, The owl is the only bird to drop its upper eyelid to wink. All other birds raise their lower __________,Eyelids
Science & Nature,Who Designed The VW Beetle ,Ferdinand Porsche 
Science & Nature," Because birds carrying messages were often killed in flight by hawks, medieval Arabs made a habit of sending important messages __________",Twice
Science & Nature," Within the hawk, or birds of prey, family, there are __________ species _ eagles, hawks, kites, and Old World vultures, which are found nearly worldwide.",208
Science & Nature,What is the only sign in the zodiac which doesn't represent a living thing,Libra
Science & Nature,How Do Procumbent Plants Grow ,They Spread Overground 
Science & Nature, The ears of the Asiatic __________ are larger than those of other bear species.,Black bears
Science & Nature,Paedology is the study of ______ ?,Soil
Science & Nature,These attach muscles to bones or cartilage.,Tendons
Science & Nature, The flounder swims __________,Sideways
Science & Nature,How Long Does A May Fly Live? ,1 Day/ 24 Hours 
Science & Nature,Which Is The Second Heaviest Land Animal? ,The Hippopotamus 
Science & Nature," Surviving all dangers, a wild __________ may live up to 20 years.",Cobra
Science & Nature,A phrenologist reads _________.,Skulls
Science & Nature,How Was The Misubishi A6M Fighter Aircraft Known ,Zero 
Science & Nature,Who Invented The Spinning Jenny In 1764 ,James Hargreaves 
Science & Nature,"Which disease is also known as ""Hansen's Disease""?",Leprosy
Science & Nature,The fins of which fish are made into a soup?,Shark
Science & Nature,A great wave resulting from an earthquakes is called a (an) ________.,Tsunami
Science & Nature, Sir Walter Raleigh's black greyhound was named __________,Hamlet
Science & Nature," You could milk about __________ cows per hour by hand, but with modern machinery, you can milk up to 100 cows per hour.",6
Science & Nature, __________ have three eyelids to protect themselves from blowing sand.,Camels
Science & Nature,"In space talk, FTL is an acronomy for ______ ____ _____.",Faster than light
Science & Nature,Americans Call It A Caribou What Is It Called In Europe ,Reindeer 
Science & Nature,"The Echidna, Or Spiny Anteater , & The Duck Billed Platypus Shares A Characteristic Which Does Not Apply To Any Other Mammal What Is It? ",They Lay Eggs 
Science & Nature,What Does An Apiarist Keep? ,Bees 
Science & Nature,"In The Wizard Of Oz, What Was The Lion Looking For ",Courage 
Science & Nature, Milk snakes lay about 13 eggs _ in piles of animal __________,Manure
Science & Nature,"As the speed of a body approaches the speed of light, its mass approaches ________",Infinity
Science & Nature,To make a car go backwards you have to put it in what gear?,Reverse
Science & Nature, There are about 40 different __________ in a birds wing.,Muscles
Science & Nature,The pivot point of a lever is called the _________.,Fulcrum
Science & Nature,What is the chemical symbol for lead?,Pb
Science & Nature,What Do You Call A Birth Where A Baby's Feet Are Delivered First ,Breech Birth 
Science & Nature, Crabs and other crustaceans can escape danger by simply discarding an injured or trapped __________,Limb
Science & Nature,In Computing What Does The Word Modem Stand For ,Modulate Demodulate 
Science & Nature,What chemical compound causes pain in muscles after exercise?,Lactic acid
Science & Nature,And What Did Thomas Edison Later Invent In The Lab Set Up With The Prize Money Awarded To The Above Invention ,The Gramophone 
Science & Nature,What Do Invertebrates Lack? ,A Backbone 
Science & Nature, There are 328 species of __________,Parrots
Science & Nature,Which Now Standard Fittings Were First Featured On A Car In 1916 ,Automatic Windscreen Wipers 
Science & Nature,What is the biggest disqualifying factor for prospective astronauts?,Eyesight
Science & Nature,In which country was the match invented?,France
Science & Nature,Which False Idol Was Worshipped By The Hebrews At The Foot Off Mount Sinai ,The Golden Calf 
Science & Nature,Which Insect Transmits African Sleeping Sickness ,The Tsetse Fly 
Science & Nature," Bald eagles are not bald. The top of their head is covered with slicked_down white feathers; from a distance, they appear __________",Hairless
Science & Nature,What is the symbol for copper?,Cu
Science & Nature,What Is One Inch In Millimeteres ,25.4 mm 
Science & Nature,What is a male goose called?,Gander
Science & Nature,Of what do earthworms have five?,Hearts
Science & Nature,What Is The Male Bee whose Sole Function Is To Mate With The Queen? ,The Drone 
Science & Nature, The world's fastest reptile (measured on land) is the spiny_tailed __________ of Costa Rica. It has been clocked at 21.7 miles per hour.,Iguana
Science & Nature,What is the meaning of the name of the constellation Ophiuchus ?,Serpent Bearer
Science & Nature,"A common sight in most high streets, what was invented in 1967 by Englishman John Shepherd- Barron? ",The Cash Dispenser 
Science & Nature, The __________ of a really famished camel may flop over and hang down the side of the body as the fat is used up.,Hump
Science & Nature,What are the pouched animals called,Marsupials
Science & Nature, The electric eel's shocking power is so great that it can overtake its victims while __________,15 feet away
Science & Nature, The __________ _ a relative of the mole _ is the smallest mammal in North America. It weighs 1/14 ounce _ less than a dime.,Pigmy shrew
Science & Nature,Name the slowest moving land mammal.,Sloth
